
MA|001822|华商智能生活灵活配置混合	混合型|2, 6, 55|2.39453
MACD|001822|华商智能生活灵活配置混合	混合型|3, 38, 9|2.96912
MA|000800|华商未来主题混合	混合型|2, 7, 21|-0.43812
MACD|000800|华商未来主题混合	混合型|3, 36, 20|-1.2987
MA|630011|华商主题精选混合	混合型|2, 12, 17|-0.50761
MACD|630011|华商主题精选混合	混合型|3, 23, 6|0.81522
MA|000654|华商新锐产业混合	混合型|2, 9, 10|-1.16279
MACD|000654|华商新锐产业混合	混合型|3, 22, 5|0.16794
MA|630005|华商动态阿尔法	混合型|5, 12, 12|-0.53476
MACD|630005|华商动态阿尔法	混合型|5, 21, 20|-1.63609
MA|001679|前海开源中国稀缺资产混合A	混合型|5, 19, 58|2.45041
MACD|001679|前海开源中国稀缺资产混合A	混合型|3, 26, 6|-2.80843
MA|001071|华安媒体互联网混合	混合型|2, 6, 55|-1.82167
MACD|001071|华安媒体互联网混合	混合型|15, 32, 13|11.54683
MA|002079|前海开源中国稀缺资产混合C	混合型|4, 7, 15|0.22857
MACD|002079|前海开源中国稀缺资产混合C	混合型|3, 21, 5|-2.6422
